id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
6402075,Sunny apart with Lycabettus View - Athens,12851473,Jerry,,ΠΕΔΙΟ ΑΡΕΩΣ,37.994410194103985,23.73543727040189,Entire home/apt,59,2,65,2019-02-02,1.45,4,365
6406712,"Central flat, unique Acropolis view",33415021,Κaterina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.977405557321724,23.730826317591113,Entire home/apt,83,3,214,2019-01-27,4.74,2,278
6407439,Το μικρό σπίτι στα Πετράλωνα,29853269,Yannis,,ΠΕΤΡΑΛΩΝΑ,37.97252015929822,23.709296277627683,Private room,30,1,1,2015-06-28,0.02,1,0
6410090,cozy downtown flat in Exarchia,17634184,Myrto,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98504803088139,23.735193406306546,Entire home/apt,50,3,22,2018-04-02,0.56,1,268
6419427,"Clean, cozy and practical studio for two :)",19572056,Nikolas-Katerina,,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.98514488904773,23.714888810981037,Entire home/apt,21,3,19,2018-01-29,1.13,1,0
6432756,"Ήσυχο σπίτι, 20 λεπτα από το κέντρο",33576381,Anneta,,ΠΑΓΚΡΑΤΙ,37.963627855508584,23.746869958266274,Entire home/apt,42,1,0,,,1,0
6441787,Central Athens Flat With a Balcony,29623096,Konstantinos,,ΠΑΓΚΡΑΤΙ,37.97230789620964,23.74881331523722,Entire home/apt,45,2,36,2017-07-07,0.80,2,364
6443477,Sunny room near Acropolis!,16746551,Maira,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.962938561196594,23.720851662698085,Private room,25,1,31,2018-11-18,0.94,3,365
6466621,Penthouse 80 sqm with Acropolis View.,33777697,Stratis,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98479317636478,23.721432749379908,Entire home/apt,55,5,62,2018-11-05,1.89,1,6
6468025,Apartment nearby Acropolis &Plaka,6518607,Chris,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96817371945508,23.730241389742215,Entire home/apt,52,1,209,2019-01-30,4.75,2,281
6468915,STUNNING ACROPOLIS VIEW!,14536309,Athenian Life Collection,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.979278046277074,23.730550385838313,Entire home/apt,50,3,124,2018-12-31,2.81,5,275
6484149,Original Athens Family Home,33885592,Nico,,ΠΟΛΥΓΩΝΟ,37.99692005375659,23.746652064671416,Entire home/apt,100,7,0,,,1,365
6485563,Comfortable apartment 1 step from the centre,33892899,Vassilis,,ΠΑΓΚΡΑΤΙ,37.96931495334282,23.751626171815246,Entire home/apt,54,2,98,2019-01-27,2.24,1,349
6491626,Tiny Penthouse suite near Acropolis,17483407,Anna Maria And Nigel,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9645220972955,23.72063321949516,Entire home/apt,37,2,64,2016-07-06,1.42,2,365
6492393,Full of Charm in Historic Center,454530,Maritza,,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,37.99043997810724,23.71859269760571,Entire home/apt,23,5,54,2018-06-20,1.23,1,0
6496940,City center - Steps away from  Hilton hotel,20715111,Angelica And George,,ΙΛΙΣΙΑ,37.97408609145375,23.748502294337204,Entire home/apt,24,2,71,2019-01-04,1.77,1,365
6500780,Appt chaleureux environs Acropole,31889564,Eliane,,ΑΚΡΟΠΟΛΗ,37.96426527076641,23.71744431939194,Entire home/apt,45,3,30,2018-09-27,1.34,1,329
6500842,The Greek Griffin,33979647,D.,,ΚΟΛΩΝΟΣ,37.99357771037323,23.714803344387438,Entire home/apt,37,2,4,2018-10-27,0.31,1,313
6510258,Athens view!,34033909,Marina,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99413466168916,23.744807547704085,Entire home/apt,65,1,0,,,1,365
6512642,Elegant renovated apartment - Plaka,31832682,Argiro,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97258632019668,23.73059735304392,Entire home/apt,300,2,76,2019-01-11,1.74,1,354
6513276,Acropolis,21350402,John,,ΑΚΡΟΠΟΛΗ,37.969711774297686,23.72646176746607,Entire home/apt,49,1,244,2019-02-06,5.47,2,304
6513742,Artistic house with lovely garden in the centre,8210083,Giannis,,ΠΕΤΡΑΛΩΝΑ,37.97283890017974,23.71540006893398,Entire home/apt,70,2,12,2018-08-08,0.28,2,39
6523537,Acropolis sunny open air penthouse,34116978,Lydia,,ΖΑΠΠΕΙΟ,37.96650461454811,23.73159956844774,Entire home/apt,60,2,14,2016-10-03,0.32,2,0
6529711,Studio Artemis,32948108,Michalis,,ΠΑΓΚΡΑΤΙ,37.966935915115236,23.747049777549513,Entire home/apt,37,1,33,2017-03-06,0.73,24,365
6533199,Ideal Room for Travellers *,34168523,Caterina,,ΠΑΤΗΣΙΑ,38.01478903274844,23.737903957252023,Private room,18,1,9,2016-08-13,0.20,2,0
6557919,Brand New Apartment with Garden,20431261,Adib,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99354189384975,23.730185612449112,Entire home/apt,35,2,28,2018-10-07,0.67,1,332
6571288,Next to Acropolis,34369501,Anna & Iro,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96440135672402,23.7244245500632,Entire home/apt,40,2,137,2018-11-20,3.15,1,330
6574290,Vintage city centre flat - 50m from metro,34385839,Chryssa,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99350377623519,23.728273938215526,Entire home/apt,70,2,27,2018-07-19,1.12,1,364
6576594,Centrally located apartment with spectacular view,34381550,Manos,,ΚΟΛΩΝΑΚΙ,37.97574069867649,23.74820918486797,Entire home/apt,45,5,3,2017-12-31,0.15,2,365
6579412,Πανέμορφο σπίτι στο Κολωνάκι!,34418171,Miriam,,ΚΟΛΩΝΑΚΙ,37.97864131264264,23.741039177172702,Entire home/apt,120,1,0,,,1,365
6593270,Thissio Art House,9633152,Jean,,ΘΗΣΕΙΟ,37.976478464510535,23.71833109233349,Entire home/apt,32,2,135,2019-01-19,3.16,2,337
6618384,House with yard by the hill,7128352,Kosmas,,ΑΚΡΟΠΟΛΗ,37.96793295958498,23.713746937337735,Entire home/apt,80,3,78,2018-11-10,1.78,1,350
6621904,Beautiful accommodation with a small garden.,11516197,Fivos,,ΓΚΥΖΗ,37.99031159448974,23.741149957764488,Entire home/apt,44,3,3,2017-07-09,0.13,1,333
6622262,In the center with Acropolis View,6515798,Athanasios,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96500088815414,23.727893985726944,Entire home/apt,49,1,263,2019-01-27,5.95,8,295
6637132,Green the colour of relaxation,31763466,Katerina,,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.997812307384976,23.709682375378936,Entire home/apt,19,1,53,2018-10-20,1.23,2,242
6640807,Cozy Apartment in Athens,7062589,Vasia,,ΑΜΠΕΛΟΚΗΠΟΙ,37.991678046370865,23.758010418132212,Entire home/apt,40,3,18,2018-06-01,0.40,2,365
6640980,Cosy architect's studio in center,24229271,Elias,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98577576428033,23.75892156846552,Entire home/apt,35,4,10,2018-07-31,0.24,1,222
6652232,Studio overlooking the Parthenon,34818649,Andreas,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97622484267627,23.731247327917973,Entire home/apt,82,1,38,2018-10-02,1.17,1,193
6666978,"7th heaven artroom,balcony&rooftop!",34499461,Dina,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98548679993828,23.73345192382095,Entire home/apt,34,2,20,2016-05-30,0.47,1,0
6679720,Bright loft near Acropolis,34964230,Eleni,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97883608311278,23.724490029811022,Entire home/apt,50,1,135,2018-10-19,3.09,1,317
6683053,2-bed flat in the heart of Athens,32648299,Vicky,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99635451602862,23.72198838417709,Entire home/apt,24,3,15,2018-10-30,0.35,1,160
6686376,Luxury 2 bdr Modern Apartment in Athens center,748818,George,,ΓΟΥΔΙ,37.98353961105467,23.761509240738306,Entire home/apt,50,1,71,2018-12-01,1.60,73,131
6687244,Apartment in a two-storey building,34999100,Savvas,,ΚΕΡΑΜΕΙΚΟΣ,37.97927273896686,23.722420054473645,Private room,30,1,108,2018-12-31,2.42,2,222
6695783,Top floor Studio! Central Location,25032032,Aris,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99173810294944,23.762127201552286,Entire home/apt,26,2,77,2019-01-31,1.72,1,357
6700706,"",35069632,Mpampis,,ΠΑΤΗΣΙΑ,38.01410406250441,23.732308920827638,Entire home/apt,72,1,0,,,1,365
6704233,Apartment under Acropolis,13757866,Gianna,,ΑΚΡΟΠΟΛΗ,37.97007246316212,23.727563167543153,Entire home/apt,98,3,41,2018-10-02,0.93,1,271
6707061,Period apartment in central Athens,35113138,Konstantinos,,ΠΕΤΡΑΛΩΝΑ,37.9714870396821,23.713575689443054,Entire home/apt,31,2,92,2018-10-31,2.19,1,142
6725282,"Close to Acropolis, under Lycabettus in city-heart",13597375,Filitsa,,ΑΜΠΕΛΟΚΗΠΟΙ,37.987338196311484,23.754723114757955,Entire home/apt,23,2,20,2018-10-15,0.45,1,344
6725564,Cozy Flat in Heart of Acropolis,30031300,Nasos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.967574684457155,23.726818262282126,Entire home/apt,41,2,275,2019-01-06,6.19,5,281
6727090,Yiannis' house,32032479,Ioannis,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99130349983174,23.734468071656188,Entire home/apt,45,2,10,2017-08-16,0.23,1,91
6732730,Heart of city 2 stations from Acrop,35262313,Maria,,ΚΟΛΩΝΑΚΙ,37.9809362326726,23.736834354080113,Private room,40,2,37,2018-08-22,0.87,2,0
6748079,Athens DownTown!,35330141,Dinos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98680384734456,23.734815607478986,Private room,17,2,33,2018-09-27,0.75,1,365
6765137,Entire apartment in Parthenon,35416199,Filippos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9666591049553,23.727703874715235,Entire home/apt,31,1,1,2017-08-06,0.05,1,0
6774591,Deluxe House in the Center_Athens!,28278971,Labrini,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9604015087356,23.735476850510274,Entire home/apt,32,2,19,2017-10-01,0.44,1,362
6781997,Acropolis Stunning View,16842834,Dora,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95785310498505,23.736367125040587,Entire home/apt,80,2,73,2018-09-14,1.66,4,283
6790561,Nice third floor apartment,30586148,Μαρία,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00398529320591,23.730748309221298,Entire home/apt,44,4,0,,,1,365
6795028,"Κλασικό, αθηναϊκό διαμέρισμα.",19438476,Μαργαρίτα,,ΠΟΛΥΓΩΝΟ,38.00482834733829,23.753021228553944,Private room,30,1,0,,,1,304
6826083,Appartment to rent in Athens.,35756106,Μαρία,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.99045061772459,23.72195530079173,Entire home/apt,23,2,113,2019-02-02,2.55,2,333
6828910,Private room in apartment at Exarchia,28830829,Ira,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.985985962753375,23.738095111391342,Private room,17,2,5,2017-08-31,0.16,1,334
6830986,Next to Acropolis cozy apartment,35778881,Fotini,,ΑΚΡΟΠΟΛΗ,37.96371388649717,23.718042549879435,Entire home/apt,38,3,136,2018-10-08,3.07,1,293
6840173,Great house near downtown,35843817,Kostis,,ΠΑΤΗΣΙΑ,38.00932014378861,23.739233171833995,Private room,18,2,8,2018-05-09,0.19,1,365
6844123,"Amazing Acropolis view,2 bedrooms next to metro",1621474,Eazybnb Team,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.968429341899814,23.72664376412061,Entire home/apt,79,2,151,2018-12-29,3.41,64,350
6847532,Room 2,35400104,Olga,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98685326965135,23.729422550299724,Private room,16,2,105,2019-01-21,2.37,3,360
6850682,Concept flat in the center of Athens,34822602,Alexandros,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98409749189457,23.72413030929872,Entire home/apt,45,3,1,2019-01-01,0.77,2,91
6872204,Large apt with green balcony. Excellent location!,1418201,Dean,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.978363111571305,23.737573664402365,Entire home/apt,112,2,10,2018-11-30,0.23,62,224
6875721,Kolonaki square apartment - heart of Athens,36031803,Rallis,,ΚΟΛΩΝΑΚΙ,37.976963514066824,23.738895213896328,Entire home/apt,65,1,8,2018-08-11,0.19,1,171
6876701,"Bright apt, next to Plaka, balcony.",1418201,Dean,,ΚΕΡΑΜΕΙΚΟΣ,37.98057705770752,23.72258881979811,Entire home/apt,91,2,12,2018-08-30,0.28,62,296
6881456,Konstantinos' resting place for travelers,35575584,Konstantinos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97938566570565,23.724989591948145,Private room,28,2,52,2018-11-11,1.30,1,73
6899760,AMAZING PENTHOUSE -ACROPOLIS VIEW PRIVATE TERRACE,36153148,Anna & Efi,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97589634528071,23.72576172035423,Entire home/apt,165,2,168,2019-02-04,3.83,5,260
6906551,"Heart of Athens, comfortable bright",35262313,Maria,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98200562477449,23.735065086531776,Entire home/apt,38,1,19,2018-09-21,0.62,2,93
6906866,Annas Family Home,36195042,Anna,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.992882026285656,23.724859797811398,Entire home/apt,33,2,30,2018-11-05,0.69,1,364
6916582,"Apartment at Mets, Pagrati",36251727,Martha,,ΠΑΓΚΡΑΤΙ,37.968282150774556,23.746587858853477,Entire home/apt,30,2,9,2017-10-09,0.20,1,365
6933242,Cosy central top floor studio,36347075,Γιώτα/Yota,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99949029897147,23.76470258104607,Entire home/apt,28,3,133,2019-01-12,3.02,1,363
6937298,cozy studio close to Acropolis,36364209,Alexandra,,ΘΗΣΕΙΟ,37.975556417646814,23.719568103820006,Entire home/apt,35,3,21,2018-06-28,0.48,1,365
6943984,Arty apartment with large balcony and great view,5549295,Nikolas,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.983841430505,23.733527383955977,Entire home/apt,32,2,129,2019-01-09,2.95,3,358
6980008,Your home in the heart of Athens.,1938902,Olga,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98382900924157,23.740838939837314,Entire home/apt,33,20,7,2016-04-06,0.16,1,365
6982366,Lovely Double Bedroom,33200523,Afrodite,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.998433468168685,23.724491110977738,Private room,23,5,5,2016-03-24,0.12,4,90
6982879,Beloved Room in a Great Flat,33200523,Afrodite,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,38.000638117686,23.725782704068873,Private room,24,4,0,,,4,90
6986351,Big apartment close to City Center,29273622,Aris & Anastasia,,ΚΥΨΕΛΗ,38.00256908447893,23.73620260438233,Entire home/apt,45,2,1,2018-05-22,0.11,1,364
6996708,Beautiful & Spacious Central appt,35842401,Sylvia & Daniela,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.983068587681466,23.718590140685638,Private room,25,1,205,2019-01-17,4.65,1,145
7004384,ATHENS (KYPSELI) 113M2 No longer available,36719575,Maria,,ΚΥΨΕΛΗ,38.00275445654958,23.74369795221882,Entire home/apt,90,5,0,,,1,365
7014948,Apartment in a two-storey building,34999100,Savvas,,ΚΕΡΑΜΕΙΚΟΣ,37.97949129252625,23.721279445479365,Entire home/apt,45,1,41,2018-12-07,0.96,2,92
7017342,Room 3,35400104,Olga,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98742595923004,23.729489400403608,Private room,16,2,86,2019-01-24,1.96,3,178
7034763,Privet room.,36881054,Valia,,ΠΑΓΚΡΑΤΙ,37.96450789898981,23.748944868140367,Private room,16,2,28,2017-11-05,0.95,1,0
7047537,Little Chill,31583327,Jason,,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.004115907530235,23.729683636613597,Entire home/apt,20,2,22,2018-09-25,0.67,1,354
7077085,"Eclectic, Artist's Loft with Roof Garden. Athens Center",23573824,Katerina,,ΣΤΑΔΙΟ,37.96494200149032,23.74442580402554,Entire home/apt,120,3,81,2019-02-02,1.90,1,289
7094301,Central Athens private bedroom,37184346,Renee,,ΣΤΑΔΙΟ,37.965030688815474,23.73579535375106,Private room,40,1,0,,,1,0
7107302,Ideal Location. Funky Central Flat,27078528,Jean Marie,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97314124091781,23.73407978873566,Entire home/apt,60,2,31,2018-12-08,0.71,1,365
7129272,"The real deal, central and homey...",37339986,Litsa,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.991132534397615,23.72633361318662,Entire home/apt,33,2,113,2018-12-09,2.60,1,316
7130892,"Lux Art Deco Apartment, City Center",36077646,Alex,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.990424947790615,23.72881266555918,Entire home/apt,50,2,37,2019-01-02,0.88,1,344
7146143,Cozy & comfortable apartment in Kolonaki,8747413,Marina,,ΚΟΛΩΝΑΚΙ,37.978415968546464,23.74661756065344,Entire home/apt,60,2,95,2018-11-12,2.18,3,306
7156668,"Spacious, stylish inner-city flat",37478696,Toula,,ΠΑΓΚΡΑΤΙ,37.9683694660695,23.753170188930767,Entire home/apt,30,2,23,2018-10-15,0.56,1,99
7160369,Cosy house in picturesque area,29862559,Iro- Eleni,,ΑΚΡΟΠΟΛΗ,37.96542934365724,23.714302091621928,Private room,29,1,47,2016-09-25,1.11,1,0
7166509,Loft in the historical center,4041587,Wayne - Athena,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98016060812628,23.724421648864094,Entire home/apt,70,1,59,2018-12-30,1.36,1,243
7167257,Heart of Athens cozy apartment near Acropolis,9915516,Debbie,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97695367626159,23.72557468629192,Entire home/apt,35,1,200,2019-01-02,4.59,2,334
7173554,Big 2BR Apartment 5th floor next to MEGARON,35526735,Liana,,ΚΟΛΩΝΑΚΙ,37.978806609818385,23.747430621279968,Entire home/apt,80,2,24,2018-10-22,0.57,1,282
7209432,Superb loft in the center of Athens,3484821,Vakis,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98380623295537,23.719444192515418,Entire home/apt,100,2,19,2017-09-16,0.46,1,364
7215898,Cosy bedroom near Acropolis,16712997,Jordi,,ΝΕΟΣ ΚΟΣΜΟΣ,37.961585524835456,23.731397230827973,Private room,30,1,414,2019-02-07,9.47,1,260
7242357,Quite place near Acropolis n' metro,37918687,Petros,,ΠΕΤΡΑΛΩΝΑ,37.971963990323395,23.711683208189182,Entire home/apt,28,2,58,2018-10-14,1.34,1,329
7242375,"Apartment, 55cm2, centre of Athens",17141231,Nasia,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98667733922026,23.733973176579585,Entire home/apt,32,1,9,2015-09-10,0.21,1,0
7244948,Lovely apartment with great views,37900076,Angelos,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98965932628395,23.724860454546455,Entire home/apt,49,1,33,2018-09-25,0.78,1,20
7257713,Amazing Athens Downtown Apartment,24672003,Ioannis,,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.0048260453304,23.727814542361294,Entire home/apt,35,2,38,2017-07-30,0.88,4,0
7258509,Design flat in the center of Athens,34822602,Alexandros,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.985656493385676,23.722636673316636,Entire home/apt,35,3,72,2019-01-08,1.67,2,85
7270528,Lovely home in the heart of Athens,16876749,Laoura,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9636219215281,23.720725477349646,Private room,32,2,8,2018-02-19,0.19,1,0
7275046,Unique house 2'from Acropolis-Plaka,11598914,Judith,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96851688743979,23.725669605496236,Entire home/apt,140,2,36,2017-09-25,0.91,1,72
7285676,IN FRONT OF METRO AND ACROPOLIS! DIRECT TO AIRPORT,35561034,Chris,,ΒΟΤΑΝΙΚΟΣ,37.97983654640699,23.708543865446856,Private room,18,1,169,2019-02-03,3.92,3,16
7290066,Comfortable house,38177227,Edgen,,ΠΕΤΡΑΛΩΝΑ,37.97511398447293,23.710912380711857,Entire home/apt,50,1,0,,,2,89
7291718,Be the first!!!!!!Close to Akropoli,38177227,Edgen,,ΠΕΤΡΑΛΩΝΑ,37.97331852407969,23.711678040763523,Entire home/apt,30,3,0,,,2,364
7298139,Private room in Thissio,38224180,Thierry,,ΘΗΣΕΙΟ,37.974644833546044,23.71845450204018,Private room,80,1,0,,,1,365
7303756,Luxurious & Beautiful apt. Plaka & Acropolis!,3083033,Tiki,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97241403512996,23.730939262144755,Entire home/apt,52,1,37,2019-01-02,0.87,1,190
7326724,Cozy retro flat in Athens' heart!,3556722,Avra,,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,37.96429191970808,23.73555035627064,Entire home/apt,36,1,230,2019-01-20,5.34,2,235
7346102,Mouz apartment near metro,682214,Thanasis Θανασης,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95697087399246,23.727398015946182,Entire home/apt,18,5,6,2018-09-15,0.20,1,219
7356865,Wonderful apt. in central Athens,860158,Nurit,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9675712781432,23.724784016822458,Entire home/apt,55,3,14,2018-10-06,0.33,1,270
7379890,80sqm penthouse in Athens center,21262321,Theodoros,,ΚΥΨΕΛΗ,37.99929335740293,23.740746631440462,Private room,27,3,17,2016-08-03,0.40,1,363
7384777,Pink room in the centre of Athens,30172288,Alexandra,,ΚΕΡΑΜΕΙΚΟΣ,37.983621853755736,23.715494484922246,Private room,25,1,16,2016-08-09,0.37,2,0
7399597,ATHENS HISTORICAL CENTRE STUDIO FOR 4 PERS/monthly,38768949,Evaggelia,,ΠΑΓΚΡΑΤΙ,37.96997070506302,23.74388717079267,Entire home/apt,35,4,19,2018-09-02,0.44,1,244
7417715,Bright central apartment 60m2,38858452,Aikaterini,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98465678209363,23.717403705366827,Entire home/apt,40,3,32,2018-10-01,0.76,1,363
7423458,Room 1,35400104,Olga,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98704408823651,23.72973487279018,Private room,16,2,125,2018-09-23,2.88,3,177
7426188,"an artist home,amazing view",38899681,Despoina,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98699294274799,23.737739615619702,Entire home/apt,43,3,9,2018-07-06,0.21,1,363
7434880,Kostas/Mariza,38945611,Marou,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.989657112699355,23.74096968177102,Entire home/apt,35,1,1,2016-05-15,0.03,1,0
7457792,Charming and Renovated Apartment in Kolonaki.,6761879,Patrick,,ΚΟΛΩΝΑΚΙ,37.979369880944894,23.749578749180596,Entire home/apt,40,3,20,2018-10-07,0.48,1,365
7468873,ATHENS CITY CENTER,16180794,Maria,,ΚΥΨΕΛΗ,37.99856945970953,23.73334016956886,Private room,12,1,7,2016-09-11,0.22,3,0
7477001,Comfort flat & cozy neighbourhood!,39155279,Irene,,ΠΕΤΡΑΛΩΝΑ,37.969612499023185,23.712703482163285,Entire home/apt,45,3,1,2015-08-27,0.02,1,0
7490758,"",36720903,Kostis,,ΠΑΓΚΡΑΤΙ,37.970641518125824,23.743476468660962,Entire home/apt,40,2,21,2018-10-02,0.55,1,364
7506567,Plaka Penthouse with view to Acropolis,15423131,Chrysanthi,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.974811869176676,23.731631256921272,Entire home/apt,99,3,32,2018-10-08,1.59,1,291
7512672,Central&stylish 1 double bed flat,25731766,Nassos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.985125537247704,23.725020259964865,Entire home/apt,26,2,202,2019-01-24,4.70,10,248
7539542,Apartment in Exarcheia.,39503561,Panagiota,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98614118942372,23.735978787929202,Entire home/apt,27,1,1,2015-08-05,0.02,1,0
7559058,"Awarded Luxury Loft, Athens Center",14184069,Manos,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98233107348085,23.719912986865765,Entire home/apt,90,1,208,2019-02-03,4.86,3,284
7568664,Χίου 56 - Διαμέρισμα,39674392,Panagiotis,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.990978011919864,23.72253997915914,Entire home/apt,40,3,0,,,1,0
7572379,Central Kolonaki - Athenian Oasis.,39701255,Sissy,,ΚΟΛΩΝΑΚΙ,37.97636383868135,23.740959880246276,Entire home/apt,75,2,48,2019-02-04,1.20,4,358
